x_m y_m z_m T_K G_Kpm V_mps dTdt_Kps
-4.336809e-18 -1.000000e-03 -1.000000e-03 1.177934e+03 0.000000e+00 0.000000e+00 0.000000e+00
-4.336809e-18 -1.000000e-03 -5.000000e-04 1.244304e+03 0.000000e+00 0.000000e+00 0.000000e+00
-4.336809e-18 -1.000000e-03 0.000000e+00 1.281624e+03 0.000000e+00 0.000000e+00 0.000000e+00
-4.336809e-18 -5.000000e-04 -2.000000e-03 1.128574e+03 0.000000e+00 0.000000e+00 0.000000e+00
-4.336809e-18 -5.000000e-04 -1.500000e-03 1.155300e+03 0.000000e+00 0.000000e+00 0.000000e+00
-4.336809e-18 -5.000000e-04 -1.000000e-03 1.242632e+03 0.000000e+00 0.000000e+00 0.000000e+00
-4.336809e-18 -5.000000e-04 -5.000000e-04 1.392105e+03 0.000000e+00 0.000000e+00 0.000000e+00
-4.336809e-18 -5.000000e-04 0.000000e+00 1.477204e+03 0.000000e+00 0.000000e+00 0.000000e+00
-4.336809e-18 -4.336809e-18 -2.000000e-03 1.130101e+03 0.000000e+00 0.000000e+00 0.000000e+00
-4.336809e-18 -4.336809e-18 -1.500000e-03 1.164624e+03 0.000000e+00 0.000000e+00 0.000000e+00
-4.336809e-18 -4.336809e-18 -1.000000e-03 1.278670e+03 0.000000e+00 0.000000e+00 0.000000e+00
-4.336809e-18 -4.336809e-18 -5.000000e-04 1.475462e+03 0.000000e+00 0.000000e+00 0.000000e+00
-4.336809e-18 -4.336809e-18 0.000000e+00 1.587990e+03 4.724734e+05 4.847918e-02 -2.290512e+04
-4.336809e-18 5.000000e-04 -2.000000e-03 1.128574e+03 0.000000e+00 0.000000e+00 0.000000e+00
-4.336809e-18 5.000000e-04 -1.500000e-03 1.155300e+03 0.000000e+00 0.000000e+00 0.000000e+00
-4.336809e-18 5.000000e-04 -1.000000e-03 1.242632e+03 0.000000e+00 0.000000e+00 0.000000e+00
-4.336809e-18 5.000000e-04 -5.000000e-04 1.392105e+03 0.000000e+00 0.000000e+00 0.000000e+00
-4.336809e-18 5.000000e-04 0.000000e+00 1.477204e+03 0.000000e+00 0.000000e+00 0.000000e+00
-4.336809e-18 1.000000e-03 -2.000000e-03 1.125719e+03 0.000000e+00 0.000000e+00 0.000000e+00
-4.336809e-18 1.000000e-03 -1.500000e-03 1.138246e+03 0.000000e+00 0.000000e+00 0.000000e+00
-4.336809e-18 1.000000e-03 -1.000000e-03 1.177934e+03 0.000000e+00 0.000000e+00 0.000000e+00
-4.336809e-18 1.000000e-03 -5.000000e-04 1.244304e+03 0.000000e+00 0.000000e+00 0.000000e+00
-4.336809e-18 1.000000e-03 0.000000e+00 1.281624e+03 0.000000e+00 0.000000e+00 0.000000e+00
-4.336809e-18 1.500000e-03 -2.000000e-03 1.123843e+03 0.000000e+00 0.000000e+00 0.000000e+00
-4.336809e-18 1.500000e-03 -1.500000e-03 1.127501e+03 0.000000e+00 0.000000e+00 0.000000e+00
-4.336809e-18 1.500000e-03 -1.000000e-03 1.138563e+03 0.000000e+00 0.000000e+00 0.000000e+00
-4.336809e-18 1.500000e-03 -5.000000e-04 1.156427e+03 0.000000e+00 0.000000e+00 0.000000e+00
-4.336809e-18 1.500000e-03 0.000000e+00 1.166287e+03 0.000000e+00 0.000000e+00 0.000000e+00
-4.336809e-18 2.000000e-03 -2.000000e-03 1.123172e+03 0.000000e+00 0.000000e+00 0.000000e+00
-4.336809e-18 2.000000e-03 -1.500000e-03 1.123865e+03 0.000000e+00 0.000000e+00 0.000000e+00
-4.336809e-18 2.000000e-03 -1.000000e-03 1.125844e+03 0.000000e+00 0.000000e+00 0.000000e+00
-4.336809e-18 2.000000e-03 -5.000000e-04 1.128910e+03 0.000000e+00 0.000000e+00 0.000000e+00
-4.336809e-18 2.000000e-03 0.000000e+00 1.130565e+03 0.000000e+00 0.000000e+00 0.000000e+00
-4.336809e-18 2.500000e-03 -2.000000e-03 1.123024e+03 0.000000e+00 0.000000e+00 0.000000e+00
-4.336809e-18 2.500000e-03 -1.500000e-03 1.123113e+03 0.000000e+00 0.000000e+00 0.000000e+00
-4.336809e-18 2.500000e-03 -1.000000e-03 1.123352e+03 0.000000e+00 0.000000e+00 0.000000e+00
-4.336809e-18 2.500000e-03 -5.000000e-04 1.123706e+03 0.000000e+00 0.000000e+00 0.000000e+00
-4.336809e-18 2.500000e-03 0.000000e+00 1.123893e+03 0.000000e+00 0.000000e+00 0.000000e+00
-4.336809e-18 3.000000e-03 -2.000000e-03 1.123002e+03 0.000000e+00 0.000000e+00 0.000000e+00
-4.336809e-18 3.000000e-03 -1.500000e-03 1.123010e+03 0.000000e+00 0.000000e+00 0.000000e+00
-4.336809e-18 3.000000e-03 -1.000000e-03 1.123031e+03 0.000000e+00 0.000000e+00 0.000000e+00
-4.336809e-18 3.000000e-03 -5.000000e-04 1.123060e+03 0.000000e+00 0.000000e+00 0.000000e+00
-4.336809e-18 3.000000e-03 0.000000e+00 1.123075e+03 0.000000e+00 0.000000e+00 0.000000e+00
-4.336809e-18 3.500000e-03 -2.000000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
-4.336809e-18 3.500000e-03 -1.500000e-03 1.123001e+03 0.000000e+00 0.000000e+00 0.000000e+00
-4.336809e-18 3.500000e-03 -1.000000e-03 1.123002e+03 0.000000e+00 0.000000e+00 0.000000e+00
-4.336809e-18 3.500000e-03 -5.000000e-04 1.123004e+03 0.000000e+00 0.000000e+00 0.000000e+00
-4.336809e-18 3.500000e-03 0.000000e+00 1.123005e+03 0.000000e+00 0.000000e+00 0.000000e+00
-4.336809e-18 4.000000e-03 -2.000000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
-4.336809e-18 4.000000e-03 -1.500000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
-4.336809e-18 4.000000e-03 -1.000000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
-4.336809e-18 4.000000e-03 -5.000000e-04 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
-4.336809e-18 4.000000e-03 0.000000e+00 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
-4.336809e-18 4.500000e-03 -2.000000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
-4.336809e-18 4.500000e-03 -1.500000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
-4.336809e-18 4.500000e-03 -1.000000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
-4.336809e-18 4.500000e-03 -5.000000e-04 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
-4.336809e-18 4.500000e-03 0.000000e+00 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
-4.336809e-18 5.000000e-03 -2.000000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
-4.336809e-18 5.000000e-03 -1.500000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
-4.336809e-18 5.000000e-03 -1.000000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
-4.336809e-18 5.000000e-03 -5.000000e-04 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
-4.336809e-18 5.000000e-03 0.000000e+00 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
5.000000e-04 -5.000000e-03 -2.000000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
5.000000e-04 -5.000000e-03 -1.500000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
5.000000e-04 -5.000000e-03 -1.000000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
5.000000e-04 -5.000000e-03 -5.000000e-04 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
5.000000e-04 -5.000000e-03 0.000000e+00 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
5.000000e-04 -4.500000e-03 -2.000000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
5.000000e-04 -4.500000e-03 -1.500000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
5.000000e-04 -4.500000e-03 -1.000000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
5.000000e-04 -4.500000e-03 -5.000000e-04 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
5.000000e-04 -4.500000e-03 0.000000e+00 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
5.000000e-04 -4.000000e-03 -2.000000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
5.000000e-04 -4.000000e-03 -1.500000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
5.000000e-04 -4.000000e-03 -1.000000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
5.000000e-04 -4.000000e-03 -5.000000e-04 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
5.000000e-04 -4.000000e-03 0.000000e+00 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
5.000000e-04 -3.500000e-03 -2.000000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
5.000000e-04 -3.500000e-03 -1.500000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
5.000000e-04 -3.500000e-03 -1.000000e-03 1.123001e+03 0.000000e+00 0.000000e+00 0.000000e+00
5.000000e-04 -3.500000e-03 -5.000000e-04 1.123001e+03 0.000000e+00 0.000000e+00 0.000000e+00
5.000000e-04 -3.500000e-03 0.000000e+00 1.123002e+03 0.000000e+00 0.000000e+00 0.000000e+00
5.000000e-04 -3.000000e-03 -2.000000e-03 1.123001e+03 0.000000e+00 0.000000e+00 0.000000e+00
5.000000e-04 -3.000000e-03 -1.500000e-03 1.123004e+03 0.000000e+00 0.000000e+00 0.000000e+00
5.000000e-04 -3.000000e-03 -1.000000e-03 1.123013e+03 0.000000e+00 0.000000e+00 0.000000e+00
5.000000e-04 -3.000000e-03 -5.000000e-04 1.123027e+03 0.000000e+00 0.000000e+00 0.000000e+00
5.000000e-04 -3.000000e-03 0.000000e+00 1.123034e+03 0.000000e+00 0.000000e+00 0.000000e+00
5.000000e-04 -2.500000e-03 -2.000000e-03 1.123010e+03 0.000000e+00 0.000000e+00 0.000000e+00
5.000000e-04 -2.500000e-03 -1.500000e-03 1.123053e+03 0.000000e+00 0.000000e+00 0.000000e+00
5.000000e-04 -2.500000e-03 -1.000000e-03 1.123179e+03 0.000000e+00 0.000000e+00 0.000000e+00
5.000000e-04 -2.500000e-03 -5.000000e-04 1.123382e+03 0.000000e+00 0.000000e+00 0.000000e+00
5.000000e-04 -2.500000e-03 0.000000e+00 1.123494e+03 0.000000e+00 0.000000e+00 0.000000e+00
5.000000e-04 -2.000000e-03 -2.000000e-03 1.123083e+03 0.000000e+00 0.000000e+00 0.000000e+00
5.000000e-04 -2.000000e-03 -1.500000e-03 1.123475e+03 0.000000e+00 0.000000e+00 0.000000e+00
5.000000e-04 -2.000000e-03 -1.000000e-03 1.124751e+03 0.000000e+00 0.000000e+00 0.000000e+00
5.000000e-04 -2.000000e-03 -5.000000e-04 1.126924e+03 0.000000e+00 0.000000e+00 0.000000e+00
5.000000e-04 -2.000000e-03 0.000000e+00 1.128159e+03 0.000000e+00 0.000000e+00 0.000000e+00
5.000000e-04 -1.500000e-03 -2.000000e-03 1.123461e+03 0.000000e+00 0.000000e+00 0.000000e+00
5.000000e-04 -1.500000e-03 -1.500000e-03 1.125895e+03 0.000000e+00 0.000000e+00 0.000000e+00
5.000000e-04 -1.500000e-03 -1.000000e-03 1.134468e+03 0.000000e+00 0.000000e+00 0.000000e+00
5.000000e-04 -1.500000e-03 -5.000000e-04 1.149997e+03 0.000000e+00 0.000000e+00 0.000000e+00
5.000000e-04 -1.500000e-03 0.000000e+00 1.159110e+03 0.000000e+00 0.000000e+00 0.000000e+00
5.000000e-04 -1.000000e-03 -2.000000e-03 1.124657e+03 0.000000e+00 0.000000e+00 0.000000e+00
5.000000e-04 -1.000000e-03 -1.500000e-03 1.134178e+03 0.000000e+00 0.000000e+00 0.000000e+00
5.000000e-04 -1.000000e-03 -1.000000e-03 1.170091e+03 0.000000e+00 0.000000e+00 0.000000e+00
5.000000e-04 -1.000000e-03 -5.000000e-04 1.238569e+03 0.000000e+00 0.000000e+00 0.000000e+00
5.000000e-04 -1.000000e-03 0.000000e+00 1.279887e+03 0.000000e+00 0.000000e+00 0.000000e+00
5.000000e-04 -5.000000e-04 -2.000000e-03 1.126652e+03 0.000000e+00 0.000000e+00 0.000000e+00
5.000000e-04 -5.000000e-04 -1.500000e-03 1.148849e+03 0.000000e+00 0.000000e+00 0.000000e+00
5.000000e-04 -5.000000e-04 -1.000000e-03 1.236506e+03 0.000000e+00 0.000000e+00 0.000000e+00
5.000000e-04 -5.000000e-04 -5.000000e-04 1.409534e+03 0.000000e+00 0.000000e+00 0.000000e+00
5.000000e-04 -5.000000e-04 0.000000e+00 1.515895e+03 0.000000e+00 0.000000e+00 0.000000e+00
5.000000e-04 -4.336809e-18 -2.000000e-03 1.127772e+03 0.000000e+00 0.000000e+00 0.000000e+00
5.000000e-04 -4.336809e-18 -1.500000e-03 1.157356e+03 0.000000e+00 0.000000e+00 0.000000e+00
5.000000e-04 -4.336809e-18 -1.000000e-03 1.276086e+03 0.000000e+00 0.000000e+00 0.000000e+00
5.000000e-04 -4.336809e-18 -5.000000e-04 1.513332e+03 0.000000e+00 0.000000e+00 0.000000e+00
5.000000e-04 -4.336809e-18 0.000000e+00 1.660128e+03 4.636967e+05 4.909243e-02 -2.276400e+04
5.000000e-04 5.000000e-04 -2.000000e-03 1.126652e+03 0.000000e+00 0.000000e+00 0.000000e+00
5.000000e-04 5.000000e-04 -1.500000e-03 1.148849e+03 0.000000e+00 0.000000e+00 0.000000e+00
5.000000e-04 5.000000e-04 -1.000000e-03 1.236506e+03 0.000000e+00 0.000000e+00 0.000000e+00
5.000000e-04 5.000000e-04 -5.000000e-04 1.409534e+03 0.000000e+00 0.000000e+00 0.000000e+00
5.000000e-04 5.000000e-04 0.000000e+00 1.515895e+03 0.000000e+00 0.000000e+00 0.000000e+00
5.000000e-04 1.000000e-03 -2.000000e-03 1.124657e+03 0.000000e+00 0.000000e+00 0.000000e+00
5.000000e-04 1.000000e-03 -1.500000e-03 1.134178e+03 0.000000e+00 0.000000e+00 0.000000e+00
5.000000e-04 1.000000e-03 -1.000000e-03 1.170091e+03 0.000000e+00 0.000000e+00 0.000000e+00
5.000000e-04 1.000000e-03 -5.000000e-04 1.238569e+03 0.000000e+00 0.000000e+00 0.000000e+00
5.000000e-04 1.000000e-03 0.000000e+00 1.279887e+03 0.000000e+00 0.000000e+00 0.000000e+00
5.000000e-04 1.500000e-03 -2.000000e-03 1.123461e+03 0.000000e+00 0.000000e+00 0.000000e+00
5.000000e-04 1.500000e-03 -1.500000e-03 1.125895e+03 0.000000e+00 0.000000e+00 0.000000e+00
5.000000e-04 1.500000e-03 -1.000000e-03 1.134468e+03 0.000000e+00 0.000000e+00 0.000000e+00
5.000000e-04 1.500000e-03 -5.000000e-04 1.149997e+03 0.000000e+00 0.000000e+00 0.000000e+00
5.000000e-04 1.500000e-03 0.000000e+00 1.159110e+03 0.000000e+00 0.000000e+00 0.000000e+00
5.000000e-04 2.000000e-03 -2.000000e-03 1.123083e+03 0.000000e+00 0.000000e+00 0.000000e+00
5.000000e-04 2.000000e-03 -1.500000e-03 1.123475e+03 0.000000e+00 0.000000e+00 0.000000e+00
5.000000e-04 2.000000e-03 -1.000000e-03 1.124751e+03 0.000000e+00 0.000000e+00 0.000000e+00
5.000000e-04 2.000000e-03 -5.000000e-04 1.126924e+03 0.000000e+00 0.000000e+00 0.000000e+00
5.000000e-04 2.000000e-03 0.000000e+00 1.128159e+03 0.000000e+00 0.000000e+00 0.000000e+00
5.000000e-04 2.500000e-03 -2.000000e-03 1.123010e+03 0.000000e+00 0.000000e+00 0.000000e+00
5.000000e-04 2.500000e-03 -1.500000e-03 1.123053e+03 0.000000e+00 0.000000e+00 0.000000e+00
5.000000e-04 2.500000e-03 -1.000000e-03 1.123179e+03 0.000000e+00 0.000000e+00 0.000000e+00
5.000000e-04 2.500000e-03 -5.000000e-04 1.123382e+03 0.000000e+00 0.000000e+00 0.000000e+00
5.000000e-04 2.500000e-03 0.000000e+00 1.123494e+03 0.000000e+00 0.000000e+00 0.000000e+00
5.000000e-04 3.000000e-03 -2.000000e-03 1.123001e+03 0.000000e+00 0.000000e+00 0.000000e+00
5.000000e-04 3.000000e-03 -1.500000e-03 1.123004e+03 0.000000e+00 0.000000e+00 0.000000e+00
5.000000e-04 3.000000e-03 -1.000000e-03 1.123013e+03 0.000000e+00 0.000000e+00 0.000000e+00
5.000000e-04 3.000000e-03 -5.000000e-04 1.123027e+03 0.000000e+00 0.000000e+00 0.000000e+00
5.000000e-04 3.000000e-03 0.000000e+00 1.123034e+03 0.000000e+00 0.000000e+00 0.000000e+00
5.000000e-04 3.500000e-03 -2.000000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
5.000000e-04 3.500000e-03 -1.500000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
5.000000e-04 3.500000e-03 -1.000000e-03 1.123001e+03 0.000000e+00 0.000000e+00 0.000000e+00
5.000000e-04 3.500000e-03 -5.000000e-04 1.123001e+03 0.000000e+00 0.000000e+00 0.000000e+00
5.000000e-04 3.500000e-03 0.000000e+00 1.123002e+03 0.000000e+00 0.000000e+00 0.000000e+00
5.000000e-04 4.000000e-03 -2.000000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
5.000000e-04 4.000000e-03 -1.500000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
5.000000e-04 4.000000e-03 -1.000000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
5.000000e-04 4.000000e-03 -5.000000e-04 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
5.000000e-04 4.000000e-03 0.000000e+00 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
5.000000e-04 4.500000e-03 -2.000000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
5.000000e-04 4.500000e-03 -1.500000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
5.000000e-04 4.500000e-03 -1.000000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
5.000000e-04 4.500000e-03 -5.000000e-04 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
5.000000e-04 4.500000e-03 0.000000e+00 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
5.000000e-04 5.000000e-03 -2.000000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
5.000000e-04 5.000000e-03 -1.500000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
5.000000e-04 5.000000e-03 -1.000000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
5.000000e-04 5.000000e-03 -5.000000e-04 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
5.000000e-04 5.000000e-03 0.000000e+00 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
1.000000e-03 -5.000000e-03 -2.000000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
1.000000e-03 -5.000000e-03 -1.500000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
1.000000e-03 -5.000000e-03 -1.000000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
1.000000e-03 -5.000000e-03 -5.000000e-04 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
1.000000e-03 -5.000000e-03 0.000000e+00 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
1.000000e-03 -4.500000e-03 -2.000000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
1.000000e-03 -4.500000e-03 -1.500000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
1.000000e-03 -4.500000e-03 -1.000000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
1.000000e-03 -4.500000e-03 -5.000000e-04 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
1.000000e-03 -4.500000e-03 0.000000e+00 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
1.000000e-03 -4.000000e-03 -2.000000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
1.000000e-03 -4.000000e-03 -1.500000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
1.000000e-03 -4.000000e-03 -1.000000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
1.000000e-03 -4.000000e-03 -5.000000e-04 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
1.000000e-03 -4.000000e-03 0.000000e+00 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
1.000000e-03 -3.500000e-03 -2.000000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
1.000000e-03 -3.500000e-03 -1.500000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
1.000000e-03 -3.500000e-03 -1.000000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
1.000000e-03 -3.500000e-03 -5.000000e-04 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
1.000000e-03 -3.500000e-03 0.000000e+00 1.123001e+03 0.000000e+00 0.000000e+00 0.000000e+00
1.000000e-03 -3.000000e-03 -2.000000e-03 1.123000e+03 0.000000e+00 0.000000e+00 0.000000e+00
1.000000e-03 -3.000000e-03 -1.500000e-03 1.123001e+03 0.000000e+00 0.000000e+00 0.000000e+00
1.000000e-03 -3.000000e-03 -1.000000e-03 1.123004e+03 0.000000e+00 0.000000e+00 0.000000e+00
1.000000e-03 -3.000000e-03 -5.000000e-04 1.123009e+03 0.000000e+00 0.000000e+00 0.000000e+00
1.000000e-03 -3.000000e-03 0.000000e+00 1.123012e+03 0.000000e+00 0.000000e+00 0.000000e+00
1.000000e-03 -2.500000e-03 -2.000000e-03 1.123003e+03 0.000000e+00 0.000000e+00 0.000000e+00
1.000000e-03 -2.500000e-03 -1.500000e-03 1.123019e+03 0.000000e+00 0.000000e+00 0.000000e+00
1.000000e-03 -2.500000e-03 -1.000000e-03 1.123074e+03 0.000000e+00 0.000000e+00 0.000000e+00
1.000000e-03 -2.500000e-03 -5.000000e-04 1.123169e+03 0.000000e+00 0.000000e+00 0.000000e+00
1.000000e-03 -2.500000e-03 0.000000e+00 1.123224e+03 0.000000e+00 0.000000e+00 0.000000e+00
1.000000e-03 -2.000000e-03 -2.000000e-03 1.123032e+03 0.000000e+00 0.000000e+00 0.000000e+00
1.000000e-03 -2.000000e-03 -1.500000e-03 1.123214e+03 0.000000e+00 0.000000e+00 0.000000e+00
1.000000e-03 -2.000000e-03 -1.000000e-03 1.123906e+03 0.000000e+00 0.000000e+00 0.000000e+00
1.000000e-03 -2.000000e-03 -5.000000e-04 1.125233e+03 0.000000e+00 0.000000e+00 0.000000e+00
1.000000e-03 -2.000000e-03 0.000000e+00 1.126036e+03 0.000000e+00 0.000000e+00 0.000000e+00
1.000000e-03 -1.500000e-03 -2.000000e-03 1.123206e+03 0.000000e+00 0.000000e+00 0.000000e+00
1.000000e-03 -1.500000e-03 -1.500000e-03 1.124581e+03 0.000000e+00 0.000000e+00 0.000000e+00
1.000000e-03 -1.500000e-03 -1.000000e-03 1.130437e+03 0.000000e+00 0.000000e+00 0.000000e+00
1.000000e-03 -1.500000e-03 -5.000000e-04 1.142675e+03 0.000000e+00 0.000000e+00 0.000000e+00
1.000000e-03 -1.500000e-03 0.000000e+00 1.150432e+03 0.000000e+00 0.000000e+00 0.000000e+00
1.000000e-03 -1.000000e-03 -2.000000e-03 1.123847e+03 0.000000e+00 0.000000e+00 0.000000e+00
1.000000e-03 -1.000000e-03 -1.500000e-03 1.130196e+03 0.000000e+00 0.000000e+00 0.000000e+00
1.000000e-03 -1.000000e-03 -1.000000e-03 1.160007e+03 0.000000e+00 0.000000e+00 0.000000e+00
1.000000e-03 -1.000000e-03 -5.000000e-04 1.227048e+03 0.000000e+00 0.000000e+00 0.000000e+00
1.000000e-03 -1.000000e-03 0.000000e+00 1.271235e+03 0.000000e+00 0.000000e+00 0.000000e+00
1.000000e-03 -5.000000e-04 -2.000000e-03 1.125040e+03 0.000000e+00 0.000000e+00 0.000000e+00
1.000000e-03 -5.000000e-04 -1.500000e-03 1.141593e+03 0.000000e+00 0.000000e+00 0.000000e+00
1.000000e-03 -5.000000e-04 -1.000000e-03 1.224574e+03 0.000000e+00 0.000000e+00 0.000000e+00
1.000000e-03 -5.000000e-04 -5.000000e-04 1.420511e+03 0.000000e+00 0.000000e+00 0.000000e+00
1.000000e-03 -5.000000e-04 0.000000e+00 1.552995e+03 0.000000e+00 0.000000e+00 0.000000e+00
1.000000e-03 -4.336809e-18 -2.000000e-03 1.125751e+03 0.000000e+00 0.000000e+00 0.000000e+00
1.000000e-03 -4.336809e-18 -1.500000e-03 1.148701e+03 0.000000e+00 0.000000e+00 0.000000e+00
1.000000e-03 -4.336809e-18 -1.000000e-03 1.266432e+03 0.000000e+00 0.000000e+00 0.000000e+00
1.000000e-03 -4.336809e-18 -5.000000e-04 1.549179e+03 0.000000e+00 0.000000e+00 0.000000e+00
1.000000e-03 -4.336809e-18 0.000000e+00 1.742050e+03 4.200522e+05 5.961094e-02 -2.503971e+04
1.000000e-03 5.000000e-04 -2.000000e-03 1.125040e+03 0.000000e+00 0.000000e+00 0.000000e+00
1.000000e-03 5.000000e-04 -1.500000e-03 1.141593e+03 0.000000e+00 0.000000e+00 0.000000e+00
1.000000e-03 5.000000e-04 -1.000000e-03 1.224574e+03 0.000000e+00 0.000000e+00 0.000000e+00
1.000000e-03 5.000000e-04 -5.000000e-04 1.420511e+03 0.000000e+00 0.000000e+00 0.000000e+00
1.000000e-03 5.000000e-04 0.000000e+00 1.552995e+03 0.000000e+00 0.000000e+00 0.000000e+00
1.000000e-03 1.000000e-03 -2.000000e-03 1.123847e+03 0.000000e+00 0.000000e+00 0.000000e+00
1.000000e-03 1.000000e-03 -1.500000e-03 1.130196e+03 0.000000e+00 0.000000e+00 0.000000e+00
1.000000e-03 1.000000e-03 -1.000000e-03 1.160007e+03 0.000000e+00 0.000000e+00 0.000000e+00
1.000000e-03 1.000000e-03 -5.000000e-04 1.227048e+03 0.000000e+00 0.000000e+00 0.000000e+00
1.000000e-03 1.000000e-03 0.000000e+00 1.271235e+03 0.000000e+00 0.000000e+00 0.000000e+00
1.000000e-03 1.500000e-03 -2.000000e-03 1.123206e+03 0.000000e+00 0.000000e+00 0.000000e+00
1.000000e-03 1.500000e-03 -1.500000e-03 1.124581e+03 0.000000e+00 0.000000e+00 0.000000e+00
1.000000e-03 1.500000e-03 -1.000000e-03 1.130437e+03 0.000000e+00 0.000000e+00 0.000000e+00
1.000000e-03 1.500000e-03 -5.000000e-04 1.142675e+03 0.000000e+00 0.000000e+00 0.000000e+00
1.000000e-03 1.500000e-03 0.000000e+00 1.150432e+03 0.000000e+00 0.000000e+00 0.000000e+00
1.000000e-03 2.000000e-03 -2.000000e-03 1.123032e+03 0.000000e+00 0.000000e+00 0.000000e+00
1.000000e-03 2.000000e-03 -1.500000e-03 1.123214e+03 0.000000e+00 0.000000e+00 0.000000e+00
1.000000e-03 2.000000e-03 -1.000000e-03 1.123906e+03 0.000000e+00 0.000000e+00 0.000000e+00
1.000000e-03 2.000000e-03 -5.000000e-04 1.125233e+03 0.000000e+00 0.000000e+00 0.000000e+00
